cycle,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled
758.0,0.019827726350996555,0.23004389187253863,-0.26044702510030093,-0.2802747514512975,,,False,0.02960990580021483,0.21704036770497523,-0.25818060186990544,-0.28779050767012027,,,False
759.0,0.01853442176930431,0.25594756713211453,-0.28903070472288783,-0.30756512649219214,0.0,0.01853442176930431,True,0.029059252697219262,0.20999743036161703,-0.2515179551821863,-0.28057720787940554,0.0,0.029059252697219262,True
760.0,0.02015115582110044,0.21579839419978433,-0.24552081044739976,-0.2656719662685002,,,False,0.029332447238333892,0.20922987719298103,-0.25049661574029586,-0.27982906297862975,,,False
761.0,0.021643110112185254,0.07200623988542774,-0.09650517885960888,-0.11814828897179414,,,False,0.02900042073457454,0.2097071260293578,-0.2508935134245781,-0.27989393415915265,,,False
762.0,0.019879781000119445,0.2596712957393473,-0.2911690059079237,-0.31104878690804316,,,False,0.029810288735529322,0.2143979477264578,-0.2554823886364471,-0.28529267737197644,,,False
763.0,0.021334262419739874,0.1472908023630504,-0.17444170067368625,-0.19577596309342613,,,False,0.02959668334109089,0.21254274006444568,-0.2539436282281943,-0.28354031156928516,,,False
764.0,0.022283911375462484,0.08608230755460103,-0.11004663986366298,-0.13233055123912546,,,False,0.02976305563134024,0.21241053598281256,-0.2540252586139082,-0.2837883142452484,,,False
765.0,0.018735496470939278,0.11983853168635776,-0.14830723915967461,-0.1670427356306139,,,False,0.02950652611886867,0.22212100537056784,-0.2643686332945206,-0.29387515941338926,,,False
766.0,0.021268864825158162,0.22495778267096275,-0.25456567718843576,-0.2758345420135939,,,False,0.029628416063969487,0.2214172373791605,-0.2638341926880756,-0.2934626087520451,,,False
767.0,0.020304944453992113,0.18854872037235884,-0.21780746967414766,-0.23811241412813977,,,False,0.02938669098579788,0.2142047457930527,-0.25662175264670467,-0.28600844363250255,,,False
768.0,0.020664374470103913,0.19207367919799445,-0.22140080349930336,-0.24206517796940727,,,False,0.029531897335004165,0.22441309273182808,-0.2669439360048679,-0.29647583333987204,,,False
769.0,0.019973722144647377,0.23556636126029268,-0.2664819860706263,-0.28645570821527366,0.0,0.019973722144647377,True,0.02981040279926006,0.21521472287862367,-0.25732852982776433,-0.2871389326270244,0.0,0.02981040279926006,True
770.0,0.020154012025898116,0.2639774815610447,-0.2955447270097652,-0.3156987390356633,,,False,0.029805891019214714,0.2173239133548139,-0.25961003947028116,-0.2894159304894959,,,False
771.0,0.019033273321995503,0.10153166666666578,-0.12965776749408073,-0.14869104081607623,,,False,0.029711127061701925,0.21829805370569147,-0.26067045630032093,-0.29038158336202285,,,False
772.0,0.0205199893519514,0.18586446867167883,-0.21521954421557637,-0.23573953356752778,,,False,0.02975793157118989,0.21500032688864892,-0.25734976723929354,-0.2871076988104834,,,False
773.0,0.021372378778493906,0.2219410057286063,-0.2516471385208132,-0.2730195172993071,,,False,0.02941797729741019,0.22634105048334993,-0.26916914864564867,-0.29858712594305886,,,False
774.0,0.020812836075904062,0.22993149838882843,-0.2604592117119756,-0.2812720477878797,,,False,0.029439733518916322,0.2233434461152868,-0.26609762539482495,-0.2955373589137413,,,False
775.0,0.019776208432987274,0.1180984457572495,-0.14635130697501314,-0.16612751540800041,,,False,0.029900430144408685,0.2289448718224117,-0.27221816870699816,-0.30211859885140685,,,False
776.0,0.018231348126864888,0.34395531650554795,-0.38050864141827745,-0.39873998954514234,,,False,0.029504256793173422,0.22984304153240123,-0.27329541756328213,-0.30279967435645555,,,False
777.0,0.01992620531208983,0.22156578696741733,-0.25226036599530055,-0.2721865713073904,,,False,0.028619832743764118,0.23199110884353558,-0.27547776513843364,-0.30409759788219776,,,False
778.0,0.021130344348371022,0.21113583458646548,-0.24083407482497454,-0.26196441917334556,,,False,0.029480737787922207,0.22259989294665122,-0.26511567240599604,-0.29459641019391825,,,False
779.0,0.02109647454230823,0.3139677103472961,-0.34625083440099824,-0.36734730894330647,0.0,0.02109647454230823,True,0.029235413578589386,0.22569820694593482,-0.26857643578782525,-0.29781184936641464,0.0,0.029235413578589386,True
780.0,0.019063295098460553,0.29613320945220195,-0.33039410804943925,-0.3494574031478998,,,False,0.029600743397183438,0.2080160981023972,-0.25001724693408367,-0.2796179903312671,,,False
781.0,0.02298669469626452,0.12430723451485783,-0.15141565117947506,-0.17440234587573958,,,False,0.02980865756355172,0.21327897780164534,-0.2554707084463822,-0.2852793660099339,,,False
782.0,0.0174799294796516,0.28978352882205505,-0.3257488297990032,-0.3432287592786548,,,False,0.030012764709392514,0.21610733046902816,-0.25833473036387244,-0.28834749507326496,,,False
783.0,0.020577266294307228,0.11561730003580395,-0.142581122503607,-0.16315838879791422,,,False,0.02917581268468794,0.2233240852130309,-0.2661557724745776,-0.29533158515926555,,,False
784.0,0.023055467937701468,0.2681622975295378,-0.2976354922434518,-0.3206909601811533,,,False,0.029190656957870875,0.22230829108485387,-0.26503893688941893,-0.2942295938472898,,,False
785.0,0.0204908439646736,0.2288884543501605,-0.2597762598784591,-0.2802671038431327,,,False,0.02899314527031871,0.21762337343358246,-0.2603275385037221,-0.2893206837740408,,,False
786.0,0.021303742706170192,0.1470511278195485,-0.17472645868592873,-0.19603020139209892,,,False,0.030313517277718083,0.22506581131399792,-0.2675545359468122,-0.2978680532245303,,,False
787.0,0.02290178552810601,0.2916711568206225,-0.322129361707048,-0.345031147235154,,,False,0.0293166574668815,0.23192095273898897,-0.2753041281467764,-0.3046207856136579,,,False
788.0,0.020634584909297093,0.19720732653061182,-0.22702755774314243,-0.24766214265243952,,,False,0.029989056537176262,0.22925170784102977,-0.27238667742534783,-0.3023757339625241,,,False
789.0,0.020452568383458714,0.20931188399570322,-0.239273938678135,-0.2597265070615937,0.0,0.020452568383458714,True,0.02959780011755575,0.22802252774794002,-0.27152395205298846,-0.3011217521705442,0.0,0.02959780011755575,True
790.0,0.020494489491586165,0.2247434837092726,-0.255670485199892,-0.27616497469147816,,,False,0.02964106641783032,0.22952814536340732,-0.27292165438220434,-0.30256272080003466,,,False
791.0,0.020642856742451476,0.22393056319369836,-0.2547335298494799,-0.27537638659193137,,,False,0.029489051545530442,0.22637196741854482,-0.2699299970568371,-0.29941904860236757,,,False
792.0,0.02057854949815019,0.22951793304690205,-0.2601034931046543,-0.2806820426028045,,,False,0.030465477167919808,0.21943137056927894,-0.2626378156709976,-0.2931032928389174,,,False
793.0,0.02022890417054546,0.21686209452201885,-0.24681131616010693,-0.2670402203306524,,,False,0.03015820532760477,0.22363907662012023,-0.2671012451406895,-0.2972594504682943,,,False
794.0,0.02152987806062784,0.20183868456856366,-0.23143847410523238,-0.2529683521658602,,,False,0.030254535772765268,0.22859306194056428,-0.2723478006745063,-0.3026023364472716,,,False
795.0,0.02077161471953698,0.2357677268170422,-0.2672603649390995,-0.28803197965863647,,,False,0.027184993660341383,0.24310893125671196,-0.2876806348380761,-0.3148656284984175,,,False
796.0,0.02151992729203972,0.22494869459362618,-0.25491633544503456,-0.2764362627370743,,,False,0.02872943434240366,0.22581938775510088,-0.26814807678571323,-0.2968775111281169,,,False
797.0,0.021732826015037676,0.2739080930898666,-0.30493693685770895,-0.3266697628727466,,,False,0.02902870780701755,0.22135620443966927,-0.26290784301684433,-0.2919365508238619,,,False
798.0,0.02034440386501979,0.23315830791263806,-0.26446524623977163,-0.2848096501047914,,,False,0.029929159868719468,0.2205286254923004,-0.26193845243553354,-0.291867612304253,,,False
799.0,0.01856634079902153,0.3358852742570701,-0.36862314430045195,-0.3871894850994735,0.0,0.01856634079902153,True,0.02907823210347299,0.22322046723952602,-0.2650226694223939,-0.2941009015258669,0.0,0.02907823210347299,True
800.0,0.02210919729681346,0.16512016362334403,-0.19219855882802794,-0.2143077561248414,,,False,0.02956241911624302,0.22251282563551594,-0.26418536831145584,-0.29374778742769886,,,False
801.0,0.03329853079484427,0.10201699140708857,-0.11430108490630875,-0.14759961570115301,,,False,0.05263756867645304,0.0070540125313273295,-0.016734176042659213,-0.06937174471911225,,,False
802.0,0.021510690329991672,0.132871950590763,-0.15931717475892196,-0.18082786508891363,,,False,0.029081547052750956,0.20680258754027797,-0.2461514899458097,-0.27523303699856067,,,False
803.0,0.021053083501014425,0.20471311242391646,-0.2339143566197483,-0.2549674401207627,,,False,0.030247133558300554,0.21834742785535116,-0.2581061175050827,-0.2883532510633833,,,False
804.0,0.02050352413593509,0.15789164983888246,-0.1863508461011768,-0.2068543702371119,,,False,0.028949878412101726,0.2199261199427124,-0.26081384872085417,-0.2897637271329559,,,False
805.0,0.020523256873731965,0.2051708560687424,-0.23483035727216023,-0.2553536141458922,,,False,0.02985937682300993,0.21296673827425552,-0.2535374119745778,-0.28339678879758773,,,False
806.0,0.021067507327246715,0.20373529144289235,-0.23311790458856868,-0.2541854119158154,,,False,0.02908636134144893,0.2185255660580009,-0.25982440131568085,-0.2889107626571298,,,False
807.0,0.017648521222699665,0.16854267275331092,-0.19987242581704517,-0.21752094703974484,,,False,0.029787499708795795,0.2137372055137831,-0.2549085836928917,-0.2846960834016875,,,False
808.0,0.019657283605442194,0.17956007482993228,-0.20919460334779627,-0.22885188695323846,,,False,0.029819441908939037,0.22024135087719174,-0.26207928651999524,-0.2918987284289343,,,False
809.0,0.020873805581214988,0.2224450193340487,-0.2523824163040788,-0.2732562218852938,0.0,0.020873805581214988,True,0.030239045248836416,0.20788755531686215,-0.24960818452663658,-0.279847229775473,0.0,0.030239045248836416,True
810.0,0.02163055952679316,0.22902610776942264,-0.2589109847008133,-0.28054154422760647,,,False,0.030232616001312773,0.22354778374507595,-0.2659251250007152,-0.29615774100202796,,,False
811.0,0.02243937054600792,0.26691790547797967,-0.2971112831892793,-0.31955065373528724,,,False,0.030023048391216167,0.21228327712137324,-0.2543999434354978,-0.284422991826714,,,False
812.0,0.020614681732903817,0.28465921697099833,-0.3181629571563108,-0.33877763888921464,,,False,0.030439997573099453,0.2204491879699236,-0.2629279814450042,-0.29336797901810363,,,False
813.0,0.021250065578231336,0.31892438095238096,-0.3520584252262857,-0.37330849080451706,,,False,0.030351331599236253,0.2293550297171487,-0.2719749291604354,-0.30232626075967167,,,False
814.0,0.019873324152046817,0.19580305084138908,-0.22660797387478182,-0.24648129802682864,,,False,0.029618540492898915,0.22153941031149177,-0.2646535228898484,-0.2942720633827473,,,False
815.0,0.021028499430719716,0.19072706480486842,-0.2196871834989722,-0.24071568292969192,,,False,0.030504666705454153,0.23114291120658656,-0.2745503011090033,-0.30505496781445746,,,False
816.0,0.01955393976011463,0.17072776118868488,-0.20063459823043278,-0.2201885379905474,,,False,0.030374799405657016,0.2293835445757236,-0.2731160449151435,-0.30349084432080053,,,False
817.0,0.02116087295679686,0.2622704661654126,-0.2933037084206048,-0.3144645813774017,,,False,0.030085736313402556,0.2380666183315416,-0.2819789784843343,-0.31206471479773684,,,False
818.0,0.021191066839121697,0.22672869709989196,-0.257324795726618,-0.2785158625657397,,,False,0.029904199418785082,0.22709226638023516,-0.2707943219495155,-0.3006985213683006,,,False
819.0,0.01815832156522268,0.23312150590762548,-0.26806500416692947,-0.28622332573215215,0.0,0.01815832156522268,True,0.03031828074113857,0.22501258216970865,-0.2686589624482264,-0.29897724318936497,0.0,0.03031828074113857,True
820.0,0.021742774623463468,0.17907852738990274,-0.20775418364244191,-0.22949695826590538,,,False,0.03072297637128535,0.2279408274257055,-0.2715964989038473,-0.30231947527513264,,,False
821.0,0.021082768049289935,0.2169140655209449,-0.2473630864632328,-0.26844585451252273,,,False,0.030807946509726736,0.22873587826709516,-0.27278980935001673,-0.30359775585974347,,,False
822.0,0.021534041268051196,0.31039960472610056,-0.34333941054271927,-0.36487345181077047,,,False,0.030765092944862182,0.23348267454349977,-0.2776914558984944,-0.3084565488433566,,,False
823.0,0.02054799954529185,0.19587932832080052,-0.2256809367536483,-0.24622893629894016,,,False,0.030410901155865866,0.23635835803795058,-0.28067739180282714,-0.311088292958693,,,False
824.0,0.021726372249075143,0.28086239849624,-0.3119325660996534,-0.33365893834872856,,,False,0.030943935719059568,0.23357985678481805,-0.27766934191478587,-0.30861327763384544,,,False
825.0,0.018701192676333744,0.13031662835660476,-0.160289091650725,-0.17899028432705874,,,False,0.03141094365437408,0.2366833823845315,-0.28124853964935426,-0.31265948330372834,,,False
826.0,0.018584746972192423,0.18970329001074024,-0.22119821533490563,-0.23978296230709806,,,False,0.030768257897123785,0.23795755567490046,-0.2832099059353194,-0.3139781638324432,,,False
827.0,0.021934342514023264,0.20165090583601805,-0.23219556455677703,-0.2541299070708003,,,False,0.03109845551139756,0.2267314948084483,-0.27114901888175647,-0.302247474393154,,,False
828.0,0.021696116661892834,0.18784974185463646,-0.21700640683896666,-0.2387025235008595,,,False,0.031200263077336254,0.2373654214106679,-0.28200514182022746,-0.3132054048975637,,,False
829.0,0.020142650598520107,0.21176290834228345,-0.24284584664505393,-0.26298849724357404,0.0,0.020142650598520107,True,0.031096094532760465,0.23648409881847318,-0.2814850305963465,-0.31258112512910696,0.0,0.031096094532760465,True
830.0,0.020077368221148195,0.2437382090941631,-0.27618046604218593,-0.29625783426333413,,,False,0.03091193778613205,0.24104513712853431,-0.2865708659386309,-0.31748280372476295,,,False
831.0,0.02137750014202172,0.22184756247762188,-0.25230870700391334,-0.27368620714593506,,,False,0.030646301864184322,0.23489678195488567,-0.28020147810934326,-0.3108477799735276,,,False
832.0,0.01876287056629672,0.24218552130325696,-0.27591793558012984,-0.29468080614642655,,,False,0.031403590549588245,0.23738791371285198,-0.28251437179120864,-0.3139179623407969,,,False
833.0,0.021541006014440867,0.21623994092373736,-0.24655198820967722,-0.2680929942241181,,,False,0.03095323160102642,0.2421749419978502,-0.28770672043120143,-0.31865995203222786,,,False
834.0,0.023035991447666826,0.20580424346580667,-0.23561532326258144,-0.25865131471024827,,,False,0.03091992850996539,0.23586814321517915,-0.2807685088484767,-0.3116884373584421,,,False
835.0,0.023049823521900048,0.30062090762620836,-0.3323594102303866,-0.35540923375228667,,,False,0.03114297402494337,0.23889984353741356,-0.28411611908945433,-0.3152590931143977,,,False
836.0,0.021199487700799657,0.11924920730397344,-0.1469786485986587,-0.16817813629945835,,,False,0.029551494585869476,0.23493608378087927,-0.27987226101535834,-0.3094237556012278,,,False
837.0,0.022531658597088056,0.20793698532044294,-0.2370454511664865,-0.25957710976357457,,,False,0.030503821940565723,0.22362987826709477,-0.2673763839357306,-0.2978802058762963,,,False
838.0,0.020435870053705785,0.25187917794486103,-0.2848206360055928,-0.3052565060592986,,,False,0.030212006251939427,0.22156584317937558,-0.26523528404403723,-0.29544729029597666,,,False
839.0,0.02122171643752241,0.25721654099534474,-0.2880608212305234,-0.3092825376680458,0.0,0.02122171643752241,True,0.030315952376178512,0.21965467382742426,-0.2631959715627627,-0.2935119239389412,0.0,0.030315952376178512,True
840.0,0.019592294338823257,0.13012533190118092,-0.15988424308707133,-0.1794765374258946,,,False,0.030134215504833528,0.23117368492660073,-0.2752916852308972,-0.3054259007357307,,,False
841.0,0.018206193765365808,0.22864768528463947,-0.2621982583794515,-0.2804044521448173,,,False,0.030208377297410216,0.2264025062656626,-0.2703184331238796,-0.3005268104212898,,,False
842.0,0.02086519210645668,0.1967676022198349,-0.22710603965689108,-0.24797123176334776,,,False,0.030030605878386463,0.23543104296455294,-0.27965245759393004,-0.3096830634723165,,,False
843.0,0.020885762694832388,0.21601651557465035,-0.24707188577947953,-0.2679576484743119,,,False,0.030206539843059987,0.23102302792695903,-0.2750852367272277,-0.30529177657028767,,,False
844.0,0.019826710029836492,0.23150226817042563,-0.263520480392019,-0.28334719042185547,,,False,0.030865307358873384,0.23601766917293077,-0.28011126572233996,-0.31097657308121335,,,False
845.0,0.022034277693042226,0.23231578696741767,-0.26300680886264777,-0.28504108655569,,,False,0.030161104912280745,0.2311351281775857,-0.2752655616807544,-0.30542666659303513,,,False
846.0,0.020510929345984086,0.20568682456140325,-0.23611728203607063,-0.2566282113820547,,,False,0.030167330706528217,0.23565623952738843,-0.27977509539425205,-0.30994242610078027,,,False
847.0,0.017085908768946168,0.23696724453992085,-0.27256511804376765,-0.2896510268127138,,,False,0.029873900484544746,0.2359290282849966,-0.27989222776448097,-0.3097661282490257,,,False
848.0,0.02032389591060993,0.1668935796634436,-0.19702832146313132,-0.21735221737374125,,,False,0.028542931891633816,0.22432230540637144,-0.2675627245775315,-0.2961056564691653,,,False
849.0,0.021254474016589087,0.2503888968850692,-0.2817146053959157,-0.3029690794125048,0.0,0.021254474016589087,True,0.02970687371822417,0.22457907232366514,-0.2669346200528273,-0.2966414937710515,0.0,0.02970687371822417,True
850.0,0.020356870032223473,0.12860849588256243,-0.15830628807892255,-0.17866315811114603,,,False,0.029044488489676612,0.22061376548514014,-0.2626898036028093,-0.2917342920924859,,,False
851.0,0.018817405438596557,0.20349854278553464,-0.23444252307654062,-0.2532599285151372,,,False,0.02941493566356368,0.2254014944504104,-0.26712655486082937,-0.29654149052439305,,,False
852.0,0.01748897580737563,0.26275258145363295,-0.29887390380420936,-0.316362879611585,,,False,0.029248422415562747,0.2239740093089853,-0.2657933716808435,-0.29504179409640624,,,False
853.0,0.019793646617138116,0.18454148585749938,-0.21499770066201773,-0.23479134727915585,,,False,0.02942968607650076,0.22647771858216822,-0.2682980712429632,-0.29772775731946394,,,False
854.0,0.0211985057303975,0.2121450540637298,-0.24290354548286902,-0.2641020512132665,,,False,0.02990485478756416,0.2188760125313269,-0.2604665367793936,-0.29037139156695774,,,False
855.0,0.023047907354696362,0.237454835302541,-0.2677245418857239,-0.2907724492404203,,,False,0.02979622770796042,0.21540123057643973,-0.257039256855763,-0.28683548456372343,,,False
856.0,0.02140258897481806,0.2182553200859284,-0.2486330341214149,-0.27003562309623297,,,False,0.030948434797111846,0.22147718188327817,-0.26341054639332123,-0.2943589811904331,,,False
857.0,0.02217381293412113,0.28034454099534484,-0.31308129813485,-0.3352551110689711,,,False,0.030683206034132993,0.21951430934478933,-0.26223826509548753,-0.2929214711296205,,,False
858.0,0.02090780828499822,0.21779352488363676,-0.24859600826351147,-0.2695038165485097,,,False,0.03067490108187143,0.23826882277121228,-0.2820439846093434,-0.3127188856912148,,,False
859.0,0.021788786095596174,0.1978931389187248,-0.22763094324418198,-0.24941972933977816,0.0,0.021788786095596174,True,0.029561293916338494,0.23343061868958007,-0.2772122046828132,-0.3067734985991517,0.0,0.029561293916338494,True
860.0,0.020158100547201352,0.1652688288578583,-0.19533812994081357,-0.21549623048801492,,,False,0.03025081724907508,0.22708985427855202,-0.2706228236866616,-0.30087364093573665,,,False
861.0,0.019974698546365965,0.14947722126745336,-0.17982148323542113,-0.1997961817817871,,,False,0.030015679955842034,0.23513508664518296,-0.2791246040082872,-0.30914028396412924,,,False
862.0,0.02235281979830539,0.2254650712495513,-0.2557222415134338,-0.2780750613117392,,,False,0.030354013769542887,0.23248041711421275,-0.27644302930889597,-0.30679704307843886,,,False
863.0,0.02201714845208269,0.21271304976727434,-0.24375364060057458,-0.2657707890526573,,,False,0.030295897616660794,0.22510057500894942,-0.26874621058886344,-0.29904210820552424,,,False
864.0,0.02074059299319736,0.24503331292516953,-0.27722691473171374,-0.2979675077249111,,,False,0.029908398061821218,0.21562983924095833,-0.25924577572608193,-0.28915417378790315,,,False
865.0,0.02392687249313763,0.2678301650554954,-0.29970444630642484,-0.3236313187995625,,,False,0.03096566095655806,0.22173180665950487,-0.2651725333237369,-0.296138194280295,,,False
866.0,0.02190575311314008,0.2658402180451122,-0.2974837443328436,-0.31938949744598366,,,False,0.03030973941639814,0.2320640726817027,-0.2761516869359991,-0.30646142635239726,,,False
867.0,0.02220107389783993,0.23224002398854193,-0.26299628445223755,-0.2851973583500775,,,False,0.030755881741854618,0.23715381919083295,-0.2817443785174173,-0.3125002602592719,,,False
868.0,0.02148920899868728,0.2635277060508404,-0.29604990731805053,-0.3175391163167378,,,False,0.029965636398138207,0.239188042248477,-0.28409332002860593,-0.31405895642674414,,,False
869.0,0.02205616377491354,0.2293980791263867,-0.2603574116122119,-0.2824135753871254,0.0,0.02205616377491354,True,0.030169105617018743,0.230710707124954,-0.27530334353553404,-0.3054724491525528,0.0,0.030169105617018743,True
870.0,0.022165308319608612,0.22485347296813402,-0.25573224761170715,-0.27789755593131577,,,False,0.030282536487647727,0.23590277192982312,-0.28033939812133774,-0.31062193460898546,,,False
871.0,0.021521300155149747,0.20872696455424228,-0.23907925247645934,-0.2606005526316091,,,False,0.030755744761308046,0.2387679090583585,-0.28349441612119425,-0.3142501608825023,,,False
872.0,0.0185658069656284,0.09163957536698698,-0.12205717566271335,-0.14062298262834175,,,False,0.030245418841150506,0.23938751378446002,-0.2843651989970272,-0.31461061783817773,,,False
873.0,0.021874240222580332,0.24856861510920097,-0.2804303071766309,-0.30230454739921125,,,False,0.03061664894617494,0.24564585284640036,-0.2908409148233607,-0.32145756376953566,,,False
874.0,0.021581491791383356,0.2632563673469378,-0.2958472288500397,-0.3174287206414231,,,False,0.030803132249075105,0.23656101754385844,-0.28152742359788635,-0.31233055584696146,,,False
875.0,0.020019595003580443,0.16226758646616485,-0.19339713636880496,-0.2134167313723854,,,False,0.03053847308628721,0.24166590798424498,-0.28683333088290225,-0.31737180396918946,,,False
876.0,0.02168842803198484,0.25657057107053255,-0.2888371984437262,-0.310525626475711,,,False,0.030491721907745573,0.23911563157894558,-0.2840460276555836,-0.3145377495633292,,,False
877.0,0.021362842558181327,0.2326412681704257,-0.2639477801105087,-0.28531062266869,,,False,0.030126704727891196,0.25067363945578086,-0.29609668131802575,-0.32622338604591694,,,False
878.0,0.02231000391454835,0.2366521009667017,-0.26779651952983374,-0.2901065234443821,,,False,0.03136223639336444,0.23719092696025618,-0.2822242725481724,-0.31358650894153683,,,False
879.0,0.02218410172216262,0.2251457568922298,-0.25607945963181233,-0.27826356135397495,0.0,0.02218410172216262,True,0.03086555727413781,0.24645203437164204,-0.2920956501641232,-0.322961207438261,0.0,0.03086555727413781,True
880.0,0.01966778779806666,0.15270803079126266,-0.18401178071048208,-0.20367956850854874,,,False,0.030665368216971023,0.2374968446115273,-0.28295633478182813,-0.31362170299879916,,,False
881.0,0.021787162463301202,0.2653472302184028,-0.2978756681561199,-0.3196628306194211,,,False,0.03055877841448862,0.22612223881131258,-0.27129268482790764,-0.30185146324239626,,,False
882.0,0.020975632086764617,0.23637127461510854,-0.2683709720467662,-0.2893466041335308,,,False,0.03155504827604727,0.23741788184747453,-0.2826975149490857,-0.31425256322513295,,,False
883.0,0.022150577092135137,0.23139007268170347,-0.2625650417083623,-0.28471561880049745,,,False,0.031174836324143695,0.23329489473684037,-0.2785128145463463,-0.30968765087049,,,False
884.0,0.022084830236305086,0.24833252309344772,-0.27960809992022967,-0.30169293015653476,,,False,0.030800126935195127,0.2457025904045812,-0.2917021637050646,-0.3225022906402597,,,False
885.0,0.022299924804869364,0.23484956140350807,-0.26609625568007444,-0.2883961804849438,,,False,0.03129421869137128,0.23791808879341056,-0.2836276143103817,-0.31492183300175297,,,False
886.0,0.02151083754564992,0.2182765896885064,-0.24996373942828076,-0.2714745769739307,,,False,0.03091751298424633,0.24472927533118358,-0.29067263526555526,-0.3215901482498016,,,False
887.0,0.02243274798663336,0.2488687207303966,-0.28048767056813434,-0.3029204185547677,,,False,0.031465668017663206,0.23664674221267304,-0.28234596594967626,-0.31381163396733947,,,False
888.0,0.021454859599594256,0.23904076727533036,-0.2710872615515201,-0.29254212115111433,,,False,0.031040391644587717,0.23186630182599197,-0.2775874173723399,-0.3086278090169276,,,False
889.0,0.02189798061701881,0.22348597923379807,-0.25463876695046106,-0.27653674756747987,0.0,0.02189798061701881,True,0.030748690287623837,0.23900205836018446,-0.28472550154584503,-0.31547419183346886,0.0,0.030748690287623837,True
890.0,0.022090418354815677,0.2411359609738624,-0.2726992907526286,-0.2947897091074443,,,False,0.031190514086406496,0.23537236018617877,-0.2806179719834936,-0.3118084860699001,,,False
891.0,0.02205091539921239,0.2298402413175788,-0.26125053964200556,-0.28330145504121795,,,False,0.032085049076858885,0.23804887790905696,-0.283175654913783,-0.3152607039906419,,,False
892.0,0.018802146200023906,0.32860504010025005,-0.36558580173492317,-0.38438794793494707,,,False,0.0311441727473446,0.24955921911922527,-0.2954109465718031,-0.3265551193191477,,,False
893.0,0.021004787462107655,0.2035065721446466,-0.23520247168699387,-0.25620725914910153,,,False,0.03014983860544218,0.25125361224489645,-0.29771447884999863,-0.3278643174554408,,,False
894.0,0.02386518051617137,0.32310321553884647,-0.3566122836884441,-0.3804774642046155,,,False,0.026931742991407104,0.2465178088077321,-0.2924978864350146,-0.3194296294264217,,,False
895.0,0.022493164741019256,0.1697792320085935,-0.19786892082050545,-0.2203620855615247,,,False,0.029593121688148927,0.24827944396705912,-0.2918914341427305,-0.3214845558308794,,,False
896.0,0.020979652883995725,0.2099227454350161,-0.24068816918785824,-0.26166782207185396,,,False,0.02990632889545297,0.23904412280701592,-0.28262348035561957,-0.31252980925107254,,,False
897.0,0.022277060835421914,0.22391364482635048,-0.25504689270184633,-0.27732395353726824,,,False,0.030335554590046554,0.24223229860365073,-0.28598791122072914,-0.3163234658107757,,,False
898.0,0.020646702926960303,0.24620004153240213,-0.2796336253212801,-0.3002803282482404,,,False,0.030495486935791905,0.24060172896526907,-0.2845618011702637,-0.3150572881060556,,,False
899.0,0.021202299243943235,0.20352534837092598,-0.23511732487823273,-0.25631962412217596,0.0,0.021202299243943235,True,0.030446510686836126,0.23563002076619965,-0.2799528600403136,-0.31039937072714974,0.0,0.030446510686836126,True
900.0,0.020508726851653003,0.22949111027568825,-0.2626325996658658,-0.2831413265175188,,,False,0.030168932833273654,0.2446336208378073,-0.28899953847470317,-0.3191684713079768,,,False
901.0,0.034634147750924965,0.1838185062656645,-0.19876864011108097,-0.23340278786200594,,,False,0.05443355590404585,0.012137606516289836,-0.022489867845774267,-0.07692342374982011,,,False
902.0,0.020628572207304074,0.28233998496240403,-0.31551071084274335,-0.3361392830500474,,,False,0.03026026976667867,0.21915133297529438,-0.2602859584430173,-0.29054622820969594,,,False
903.0,0.02230204929048818,0.23286640100250536,-0.2635350436729916,-0.28583709296347976,,,False,0.03088564109857983,0.20533148478338567,-0.2464260980713019,-0.2773117391698817,,,False
904.0,0.022467201475713128,0.2280682388113132,-0.25853887454066726,-0.2810060760163804,,,False,0.030309125160520367,0.218679810239884,-0.2606057650105607,-0.2909148901710811,,,False
905.0,0.02218650151271051,0.2738997343358386,-0.30617619940360363,-0.32836270091631414,,,False,0.031155678408521292,0.22043717293232942,-0.26279118394156686,-0.29394686235008816,,,False
906.0,0.02004472573338112,0.2230972638739692,-0.25536572790886636,-0.2754104536422475,,,False,0.030352867923976568,0.21782809702828362,-0.26079704671007753,-0.2911499146340541,,,False
907.0,0.022066830704141338,0.22112212065878878,-0.2515989384334103,-0.27366576913755164,,,False,0.03074506783924108,0.2250829860365185,-0.26816983135015965,-0.29891489918940073,,,False
908.0,0.022148886510323457,0.10773327533118415,-0.13445735219367894,-0.1566062387040024,,,False,0.030804302850578835,0.2319743057644098,-0.27565764811070415,-0.306461950961283,,,False
909.0,0.020072117468075024,0.27603685571070413,-0.31069884886478494,-0.33077096633285996,0.0,0.020072117468075024,True,0.030614625639694526,0.23251794522019212,-0.2768190648062824,-0.3074336904459769,0.0,0.030614625639694526,True
910.0,0.020700347034849076,0.20634743752237653,-0.23778750067016668,-0.25848784770501576,,,False,0.030873102925766838,0.2463764310776928,-0.2911169304373061,-0.3219900333630729,,,False
